smiles
CC1(C)CC(=O)c2sc(NC(=O)C=Cc3ccc([N+](=O)[O-])cc3)nc2C1
COc1ccccc1-c1nnc(SCc2cccc(C(F)(F)F)c2)o1
Cc1c(Cl)ccc2sc(NC(=O)c3ccco3)nc12
Cc1cc2cc(CCNC(=S)Nc3cccc(Br)c3)c(=O)[nH]c2cc1C
Cc1cc(C)c2sc(NC(=O)c3ccc([N+](=O)[O-])o3)nc2c1
CC(C)CN(CC(C)C)S(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccncc3)cs2)cc1
CCOC(=O)c1c(NC(=O)c2cccc(F)c2)sc2c1CCCCC2
CCOC(=O)c1oc2ccccc2c1NC(=O)c1cccc(N2C(=O)CCC2=O)c1
CN1C(=O)c2cccc(NC(=O)C3c4ccccc4Oc4ccccc43)c2C1=O
O=C(CSc1nnc(-c2ccccc2F)o1)Nc1ccc(OC(F)(F)F)cc1
Cc1ccc(Cn2cc(SCC(=O)Nc3ccc(F)cc3F)c3ccccc32)cc1
c1ccc(CSc2nnc(-c3ccco3)o2)nc1
CCC(C(=O)Nc1c(C(=O)Nc2cccc(F)c2)oc2ccccc12)c1ccccc1
Cc1ccc2cc(CCNC(=S)Nc3cccc(Br)c3)c(=O)[nH]c2c1
Cc1ccc(C)c(NC(=S)NCCc2cc3c(C)ccc(C)c3[nH]c2=O)c1
COc1ccc(C=CC(=O)Nc2nc3c(F)cc(F)cc3s2)cc1OC
NS(=O)(=O)c1ccc(NC(=O)CSc2nnnn2-c2ccccc2)cc1
CC1CN(S(=O)(=O)c2ccc(C(=O)Nc3cc(Cl)ccc3Cl)cc2)CC(C)O1
CCN1C(=O)c2cccc3c(NC(=O)c4ccc(S(=O)(=O)N5CCCCCC5)cc4)ccc1c23
CCOC(=O)c1c(NC(=O)c2ccc(C(=O)OC)cc2)sc2c1CCC2
O=C1NC(=O)c2cc(NC(=O)c3c(F)cccc3Cl)ccc21
Cc1nnc(NC(=O)CSc2nnc(-c3ccccc3F)o2)s1
Cc1ccc(CSC2=NCCN2C(=O)c2ccc3ccccc3c2)cc1
O=C(CSc1nnc(-c2ccc(Cl)s2)o1)Nc1ccc2c(c1)OCO2
O=C(CSc1nnc(Cc2ccccc2)o1)NCC1CCCO1
O=C(CSc1nnc(C2COc3ccccc3O2)o1)NCc1ccco1
Cc1ccc(C)c2[nH]c(=O)c(CCNC(=S)Nc3cccc(Br)c3)cc12
COC(=O)c1ccc(C(=O)Nc2ccc(C(C)=O)cc2)cc1
O=C1NC(=O)c2cc(NC(=O)C3c4ccccc4Oc4ccccc43)ccc21
CC1CCN(C(=O)CSc2nc(C(C)C)nc3c2c(=O)n(C)c(=O)n3C)CC1
COc1cccc(NC(=O)c2oc3ccccc3c2NC(=O)c2cccc(Cl)c2)c1
Cc1ccccc1C(=O)Nc1nnc(-c2ccc3c(c2)OCCO3)o1
O=C(CN1C(=O)c2ccccc2C1=O)Nc1nc(-c2ccc(Cl)cc2Cl)cs1
Cc1ccc(-c2nnc(-n3cnc4ccccc43)c3ccccc23)cc1
COc1cc2c(cc1N)oc1ccccc12
CCOC(=O)c1c(NC(=O)c2ccc(S(=O)(=O)N3CC(C)OC(C)C3)cc2)sc2c1CCC2
CCOC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])cc2)sc2c1CCC(C)C2
COc1ccc2nc(NC(=O)c3ccc(S(=O)(=O)N(C)C4CCCCC4)cc3)sc2c1
CCOCCn1c(=NC(=O)CSCC(=O)N2CCOCC2)sc2cc(OC)ccc21
c1cncc(CSc2nnc(-c3cccs3)o2)c1
Cc1ccc(C(=O)N2CCN=C2SCc2cccc(Cl)c2)cc1C
CC(C)c1nc(SCC(N)=O)c2c(=O)n(C)c(=O)n(C)c2n1
CN(C)c1ccc(C(=O)Nc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1
O=C(Nc1nnc(-c2ccncc2)o1)c1cccc(Oc2ccccc2)c1
Cc1ccc(C)c2[nH]c(=O)c(CCNC(=O)c3cc(Cl)ccc3[N+](=O)[O-])cc12
COC(=O)c1sc(-c2ccccc2)cc1NC(=O)c1cc(OC)c(OC)c(OC)c1
O=C(O)CSc1c[nH]c2ccccc12
O=C(O)c1ccc2nsnc2c1
Clc1ccccc1-c1nnc(SCc2cccnc2)o1
COc1ccc(NC(=O)CSc2nc(C(C)C)nc3c2c(=O)n(C)c(=O)n3C)c(OC)c1
COC(=O)c1ccc(CSc2nnc(COc3ccccc3)o2)o1
O=C(Nc1nnc(-c2ccncc2)o1)c1ccc2ccccc2c1
O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1ccccc1[N+](=O)[O-]
O=C(Nc1ccccc1-c1nc2ccccc2s1)c1ccc([N+](=O)[O-])cc1
C=CCn1c(SCc2ccc3c(c2)OCO3)nc2scc(-c3ccc(F)cc3)c2c1=O
Cn1c(=NC(=O)CN2C(=O)c3ccccc3C2=O)sc2ccccc21
COc1ccc(C(=O)Nc2ncc(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)s2)cc1OC
Cc1ccc(C2CC(c3cccs3)=NN2C(=O)CSC2=NCCS2)cc1
COCCn1c(=NC(=O)CSCC(=O)N2CCOCC2)sc2ccccc21
Cc1cc2cc(CCNC(=S)Nc3ccccc3F)c(=O)[nH]c2cc1C
C=CCN(CC=C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(C(C)=O)cc2)cc1
CCCn1cc(SCC(=O)Nc2ccccc2OC)c2ccccc21
CCOC(=O)c1oc2ccccc2c1NC(=O)c1ccc(Oc2ccccc2)cc1
CC1CCc2c(sc(NC(=O)C(C)C)c2-c2nc3ccccc3s2)C1
O=C(CN1C(=O)c2ccccc2C1=O)Nc1nc2ccc(Cl)cc2s1
COC(=O)c1ccc(C(=O)Nc2nc(-c3ccc(OC)c(C)c3)cs2)cc1
COc1cc(C=CC(=O)Nc2ccc3c(c2)C(=O)N(C)C3=O)cc(OC)c1OC
O=C(C=Cc1ccc2c(c1)OCO2)Nc1nc(-c2cccnc2)cs1
Cc1cc2nnc(SCC(=O)c3ccc4ccccc4c3)n2c2ccccc12
c1ccc(-n2nnnc2N2CCOCC2)cc1
Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)c(Cl)c1
COc1ccc(-c2csc3ncnc(N4CCN(c5ccccc5F)CC4)c23)cc1
C=CCn1c(SCC(=O)NCc2ccco2)nc2sc3c(c2c1=O)CCC(C)C3
O=C(CSc1ccc2ccccc2n1)Nc1ccccc1F
N#Cc1c(NC(=O)CCN2CCCC2)sc2c1CCCC2
NC(=O)CSc1nnc2ccccn12
Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc3ncsc3c2)c1C
Clc1ccc(-c2csc3ncnc(SCc4ccc5c(c4)OCO5)c23)cc1
CCOC(=O)c1c(-c2cccs2)csc1NC(=O)CN1CCC(C)CC1
CCOC(=O)c1c(NC(=O)CSc2nc3scc(-c4ccc(C)cc4)c3c(=O)n2-c2ccccc2)sc(C)c1C
Cc1sc2ncnc(N3CCN(c4ccccc4C(F)(F)F)CC3)c2c1-c1ccc(F)cc1
C=CCn1c(SCC(=O)NCc2ccc3c(c2)OCO3)nc2sc(C)c(C)c2c1=O
CCOC(=O)c1c(-c2ccc(C)o2)csc1NC(=O)c1ccco1
NC(=O)CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1
NS(=O)(=O)c1ccc(NC(=O)CSc2nc3scc(-c4ccc(F)cc4)c3c(=O)n2-c2ccccc2)cc1
COC(=O)c1c(NC(=O)CN2CCCCCC2)sc2c1CCCC2
Cc1sc2nc(SCC(=O)c3cc(C)n(-c4ccc(Cl)c(C(F)(F)F)c4)c3C)n(-c3ccccc3)c(=O)c2c1C
O=C(CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1)NCc1ccco1
Cc1cc2nnc(Sc3ncnc4scc(-c5ccc(Cl)cc5)c34)n2c2ccccc12
Cc1sc2ncnc(Oc3ccc4ccc(Oc5ncnc6sc(C)c(C)c56)cc4c3)c2c1C
COC(=O)c1c(-n2c(C)ccc2C)sc2c1CCC(C)C2
COC(=O)c1ccc(C(=O)OC)c(NC(=O)CSc2ncnc3sc(C)c(C)c23)c1
CCOC(=O)c1c(-c2ccc(Br)cc2)csc1NC(=O)CN1CC(C)OC(C)C1
Cc1ccc(-c2csc3ncnc(N4CCC(Cc5ccccc5)CC4)c23)cc1C
c1ccc(-c2nnc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c3ccccc23)cc1
Cc1[nH]c2ccccc2c1C(=O)CSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCC3
COc1ccccc1Oc1nnc(-c2ccc(C)cc2)c2ccccc12
Cc1sc2nc(SCC(=O)NCC3CCCO3)n(-c3ccccc3)c(=O)c2c1C
Cc1nc(SCC(=O)Nc2c(F)cccc2F)c2c3c(sc2n1)CCC3
Cc1ccc(-c2c(C)sc3ncnc(N4CCN(c5ccccc5F)CC4)c23)cc1
C=CCn1c(SCC(=O)N2CCOCC2)nc2sc3c(c2c1=O)CCC(C)C3
Sc1ncnc2scc(-c3ccc(Br)cc3)c12
CN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2nccs2)cc1
CCOC(=O)c1c(-c2ccc(C(C)(C)C)cc2)csc1NC(=O)CN1CCOCC1
Cc1nc(N2CCC(Cc3ccccc3)CC2)c2c3c(sc2n1)CCCC3
CCOC(=O)c1c(-c2ccc(OC)cc2)csc1NC(=O)CCN1CCC(C)CC1
Cc1cc(C(=O)CSc2ncnc3sc4c(c23)CCC4)c(C)n1-c1ccc(F)c(Cl)c1
Cc1nc(NCc2ccco2)c2cc(-c3ccccc3)sc2n1
Cc1nn2c(=O)c3cc(-c4ccccc4)sc3nc2c2ccccc12
COc1ccc(-c2csc3ncnc(N4CCN(c5ccc(Cl)c(Cl)c5)CC4)c23)cc1
O=C(CSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCC3)NCc1ccc2c(c1)OCO2
Cc1cc(SCC(=O)Nc2ccc3c(c2)OCCO3)nc2ccccc12
Cc1cc(C(=O)CCl)c(C)n1-c1cccc(F)c1
Cc1sc2ncnc(SCC(=O)Nc3c(F)cccc3F)c2c1C
COC(=O)c1sc(NN=C(C(=O)Nc2cccnc2)C(=O)c2ccccc2)c(C(=O)OC)c1C
CCOC(=O)c1c(NC(=O)CCN2CCCC2)sc2c1CCCC2
C=CCn1c(SCC(=O)Nc2ccc3c(c2)OCCO3)nc2scc(-c3cccs3)c2c1=O
CCOC(=O)c1cnn(-c2cc(C)c3ccccc3n2)c1N=CN(C)C
CCOC(=O)c1c(-c2ccc(OC)cc2)csc1NC(=O)CNCc1ccco1
Cc1nnc(Nc2ccc(Cl)c(C(F)(F)F)c2)c2ccccc12
Fc1ccc(-c2nnc(Nc3ccc4ccccc4c3)c3ccccc23)cc1
c1ccc2c(c1)ccc1nnc(SCc3ccc4c(c3)OCO4)n12
COC(=O)c1c(-c2cccs2)csc1NC(=O)CSc1nnc2cc(C)c3ccccc3n12
C=CCn1c(SCC(=O)c2ccc3c(c2)OCCO3)nc2sc3c(c2c1=O)CCC(C)C3
CC1CCc2c(sc3ncnc(Oc4cccc(C(F)(F)F)c4)c23)C1
c1ccc(-c2nc(NCc3ccc4c(c3)OCO4)c3cc(-c4ccccc4)sc3n2)cc1
FC(F)(F)c1cccc(Nc2ncnc3scc(-c4ccc(Br)cc4)c23)c1
NC(=O)c1c(NC(=O)CN2CCOCC2)sc2c1CCCCC2
Cc1sc2ncnc(SCC(=O)c3ccc(-c4ccccc4)cc3)c2c1C
CC1(C)CC(=O)C2=C(C1)NC(N)=C(C#N)C21C(=O)Nc2ccccc21
CCc1nc(N2CCN(C)CC2)c2c3c(sc2n1)CCC3
Cc1ccc(-c2c(C)sc3ncnc(-n4nc(C)cc4N)c23)cc1
N#Cc1ccsc1NC(=O)CSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCC3
Cc1sc2ncnc(N3CCN(Cc4ccccc4)CC3)c2c1-c1ccc(Cl)cc1
COC(=O)c1c(C)[nH]c(C(=O)CSc2nc3sc(C)c(C)c3c(=O)n2-c2ccccc2)c1C
C=CCn1c(SCC(=O)Nc2sc(-c3ccccc3)cc2C(N)=O)nc2sc(C)c(C)c2c1=O
Cc1ccc(-c2csc3nc(SCC(=O)Nc4ccc(C(C)(C)C)cc4)n(-c4ccccc4)c(=O)c23)o1
CCOC(=O)c1c(-c2ccc(C)o2)csc1NC(=O)CSc1nnc2ccccn12
CCOC(=O)c1c(-c2ccc(C)s2)csc1NC(=O)c1cccs1
O=C(CSc1nnc2ccccn12)Nc1c(Cl)cc(Cl)cc1Cl
CCOC(=O)N1CCc2c(sc(NC(=O)c3cccc(C)c3)c2C(N)=O)C1
CCOC(=O)c1c(NC(=O)c2ccccc2F)sc(C)c1-c1ccc(OC)cc1
CNC(=O)c1ccsc1NC(=O)c1cc(-c2ccccc2)nc2ccccc12
O=C(CCCS(=O)(=O)c1ccccc1)Nc1nnc(-c2ccc(C(F)(F)F)cc2)o1
NC(=O)c1cc(-c2ccccc2)sc1NC(=O)CSc1nnc2ccccn12
CCOC(=O)c1cnn(-c2nc(-c3ccc(C)cc3)cs2)c1N
COc1ccccc1NC(=O)CSc1nc2scc(-c3ccc(C)o3)c2c(=O)n1-c1ccccc1
C=CCn1c(SCC(=O)Nc2ccccc2C(F)(F)F)nc2scc(-c3ccc(C)o3)c2c1=O
Cc1nc(SCC(=O)N2CCC(C)CC2)c2ccsc2n1
O=S(=O)(c1ccc(Br)cc1)N1CCNCC1
COc1ccc(CCNC(=O)CSc2nc(C)nc3sccc23)cc1OC
COc1cccc(-c2nnc(NC(=O)c3ccc4ccccc4c3)o2)c1
COC(=O)c1ccsc1NC(=O)CN1C(=O)c2ccccc2C1=O
O=C(Nc1nnc(-c2ccc(C(F)(F)F)cc2)o1)c1ccc([N+](=O)[O-])o1
O=C(Nc1nnc(-c2ccc(Br)o2)o1)c1ccc2ncsc2c1
Cc1ccc(-c2csc3nc(SCC(=O)Nc4ccc5c(c4)OCO5)n(-c4ccccc4)c(=O)c23)o1
Cc1ccc(-c2csc3nc(SCC(=O)c4ccc(F)cc4)n(-c4ccccc4)c(=O)c23)o1
Cc1cc(NCCc2ccccc2)c2ccccc2n1
CCOC(=O)N1CCc2c(sc(NC(=O)c3ccccc3Cl)c2C(N)=O)C1
CCOC(=O)Cn1c(=NC(=O)c2sc3ccccc3c2Cl)sc2cc(F)cc(F)c21
CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc(-c4nc5ccccc5s4)s3)c2C(=O)OC)C1
COc1ccc(-c2nnc(NC(=O)c3ccccc3)o2)cc1
COC(=O)c1ccsc1NC(=O)C=Cc1ccc(OC)c(OC)c1
O=C(C=Cc1cccs1)Nc1nnc(-c2ccc(C(F)(F)F)cc2)o1
O=C(Nc1nnc(-c2cc(Cl)sc2Cl)o1)c1ccco1
N#Cc1ccccc1NC(=O)CC(=O)c1ccccc1
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CSc3nnnn3-c3ccccc3)CC2)cc1
C=CCn1c(SCC(=O)c2ccc(OC)c(OC)c2)nc2scc(-c3ccc(C)o3)c2c1=O
COc1ccccc1N1CCN(c2ncnc3sc(C)c(-c4ccc(F)cc4)c23)CC1
CCOC(=O)c1c(NC(=O)c2ccco2)sc(C)c1-c1ccc(F)cc1
CCOC(=O)c1c(NC(=O)c2cccs2)sc(C)c1-c1ccc(OC)cc1
Cc1cc(NN=C2CCC(c3ccccc3)CC2)c2ccccc2n1
Nc1sc(-c2ccccc2)cc1C(=O)Nc1ccc(F)cc1
CCOC(=O)N1CCc2c(sc(NC(=O)c3cccc(N4C(=O)CCC4=O)c3)c2C(=O)OC)C1
CN(C)C=Nc1ccc(S(=O)(=O)N(C)c2nccs2)cc1
C=CCn1c(=NC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)sc2cc(S(C)(=O)=O)ccc21
CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc(-c4nc5ccccc5s4)s3)c2C(N)=O)C1
Cc1ccc(C(=O)Nc2nnc(-c3ccccc3)o2)cc1
COC(=O)c1ccsc1NC(=O)c1ccc2ccccc2c1
Cc1ccccc1NC(=O)CSc1ncnc2sc(C)c(C)c12
COc1ccc2c(C)cc(SCC(=O)c3ccc(F)cc3)nc2c1
CCn1c(SCC(=O)NCCc2ccccc2)nc2sc3c(c2c1=O)CCC3
CC1(C)CC(=O)c2sc(NC(=O)C=Cc3ccc4c(c3)OCO4)nc2C1
NC(=O)c1ccsc1NC(=O)C1(c2ccc(Cl)cc2)CCCC1
CCOC(=O)c1c(NC(=O)c2cccnc2)sc(C)c1-c1ccc(Cl)cc1
C=CCn1c(SCC(=O)c2cc(C)n(CCOC)c2C)nc2sc(C)c(C)c2c1=O
COc1ccccc1NC(=O)CSc1nc(C)nc2sc(-c3ccccc3)cc12
Cc1sc2ncnc(SCC(=O)N3CCCC3)c2c1C
N#Cc1c(N)sc2c1CCC(c1ccccc1)C2
O=S(=O)(c1ccc(Cl)c(C(F)(F)F)c1)N1CCCCC1
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2Cl)sc2c1CC(C)(C)NC2(C)C
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1nc2c(s1)C(=O)CC(C)(C)C2
COc1ccc(-c2nnc(NC(=O)c3ccccc3Cl)o2)c(OC)c1
Cc1ccccc1C(=O)Nc1nnc(-c2ccccc2)o1
O=C(Nc1nnc(-c2cccs2)o1)C1CC(=O)N(c2ccc(F)cc2)C1
Cc1ccc(-c2csc3nc(SCC(=O)Nc4ccc(Cl)cc4)n(-c4ccccc4)c(=O)c23)o1
C=CCn1c(SCC(=O)Nc2scc(-c3ccc(C)o3)c2C(=O)OCC)nc2sc(C)c(C)c2c1=O
CCOC(=O)c1cc(NC(=O)CSc2ncnc3sccc23)cc(C(=O)OCC)c1
C=CCn1c(SCC(=O)Nc2cccc(C(F)(F)F)c2)nc2scc(-c3ccco3)c2c1=O
Cc1nc(NC2CCCCC2)c2c3c(sc2n1)CC(C)CC3
Fc1ccc(-c2nc(N3CCCCCC3)c3ccccc3n2)cc1
CCOC(=O)c1ccc2nc(NC(=O)C=Cc3cc(OC)c(OC)c(OC)c3)sc2c1
NC(=O)c1ccsc1NC(=O)CN1C(=O)CCC1=O
O=C(Nc1nnc(-c2ccccc2Cl)o1)C1CC(=O)N(c2ccccc2)C1
COCCn1c(=NC(=O)c2ccc(C#N)cc2)sc2cc(C)ccc21
O=C(COc1ccc(F)cc1)Nc1nnc(-c2ccc(Br)o2)o1
CCOc1ccc(NC(=O)CSc2nc3scc(-c4ccc(C)o4)c3c(=O)n2-c2ccccc2)cc1
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CSc3nc(C)nc4sc5c(c34)CCCC5)CC2)cc1
Cc1c(NC(=O)CSc2ncnc3sc4c(c23)CCC(C)C4)c(=O)n(-c2ccccc2)n1C
CCOC(=O)c1c(-c2ccc(OCC)cc2)csc1NC(=O)c1ccco1
CC(=O)Nc1ccc2nc(NC(=O)C3c4ccccc4Oc4ccccc43)sc2c1
CNC(=O)c1ccsc1NC(=O)c1ccc(Br)s1
O=C(CN1C(=O)CCC1=O)Nc1nnc(-c2ccc(C(F)(F)F)cc2)o1
O=C(Cc1cccs1)Nc1nnc(-c2cc(Cl)sc2Cl)o1
COc1ccc(-c2ccc(S(=O)(=O)NCC3CCCO3)cc2)cc1
COc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N(C)CC4CCCO4)cc3)o2)c(OC)c1
C=CCN(CC=C)S(=O)(=O)c1ccc(C(=O)Nc2nc3cc4c(cc3s2)OCO4)cc1
Cn1c(=O)c2c(SCC(=O)N3CCCC3)nc(-c3cccc(Cl)c3)nc2n(C)c1=O
CCOc1ccc(-c2nc(SCC(=O)NCC3CCCO3)c3c(=O)n(C)c(=O)n(C)c3n2)cc1
Cn1c(=O)c2c(SCC(=O)N3CCOCC3)nc(-c3ccc(Br)cc3)nc2n(C)c1=O
CC(C)c1ccc2c(c1)sc(=NC(=O)CN1C(=O)c3ccccc3C1=O)n2C
Nc1nc(SCC(=O)N2CCCC2)[nH]c(=O)c1NC(=O)c1ccccc1F
O=C(Nc1nc2c(Cl)ccc(Cl)c2s1)C1CC1
C=CCn1c(=NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)sc2cccc(OC)c21
